Id,ProductId,UserId,Text
174,B0081XN2HQ,A3HUV0ZQPXO3V7,The cake arrived very fast and was carefully packaged so that it arrived in almost perfect condition
174,B0081XN2HQ,A3HUV0ZQPXO3V7,"It also comes with a large tub of white icing that you can drizzle over the top, before serving"
174,B0081XN2HQ,A3HUV0ZQPXO3V7,"I couldn't believe how large the size was and it actually fed my family of 5 for us to enjoy during breakfast, for three days"
174,B0081XN2HQ,A3HUV0ZQPXO3V7,The cake itself is thick and almost has a solid but sponge cake type consistency that is really moist and very filling
174,B0081XN2HQ,A3HUV0ZQPXO3V7,The flavors are to die for with the sticky cinnamon outside and sweet cinnamon and vanilla swirled throughout the inside of the cake
174,B0081XN2HQ,A3HUV0ZQPXO3V7,The icing really tops it off beautifully and gives it that moist and sticky sweet flavo
174,B0081XN2HQ,A3HUV0ZQPXO3V7,Pair the cake with your morning coffee and you've got the perfect breakfast treat
175,B0025VRCJY,A3PPOTV6659ATF,I used to love these growing up and stopped drinking water and lemon juice from this brand about 5-6 years ago
175,B0025VRCJY,A3PPOTV6659ATF,This stuff used to be so strong i used to just pour some in my mouth and get that alive feeling going
175,B0025VRCJY,A3PPOTV6659ATF,It feels like the product went through changes which added more water or something to make it not so strong
175,B0025VRCJY,A3PPOTV6659ATF,The stronger it is the less you use as well
175,B0025VRCJY,A3PPOTV6659ATF,The product is still really good but the taste is the same quality as the cheaper brand names almost
175,B0025VRCJY,A3PPOTV6659ATF,I thought  these would go fast but hey all lemon stuff i love unless it goes bad
175,B0025VRCJY,A3PPOTV6659ATF,This is a good product just wish it still had that hit me in the mouth chug sensation it used to be like
176,B0025VRCJY,A2VYRRDJN2UKWB,One of the best lemon juice that I have tried
176,B0025VRCJY,A2VYRRDJN2UKWB,I am recurring customer due to the high quality of this product
176,B0025VRCJY,A2VYRRDJN2UKWB,"When the season for fresh lemos is out, this one supplement our need for the citrus on the kitchen or refreshments"
176,B0025VRCJY,A2VYRRDJN2UKWB,I will continue buying it
177,B0025VRCJY,A2ACUGNVT36JYX,This lemon juice is a must in my kitchen year-round
177,B0025VRCJY,A2ACUGNVT36JYX,It has a powerful flavor and you don't need much of it to zest up a dish
177,B0025VRCJY,A2ACUGNVT36JYX,I add a spritz of it to my water nearly every day
177,B0025VRCJY,A2ACUGNVT36JYX,I will buy this product again and again
178,B0025VRCJY,A3F8JQ5J29GWUV,Fast delivery and good product
178,B0025VRCJY,A3F8JQ5J29GWUV,"This is the same lemon juice concentrate you can find in stores and it's really handy to have around to add to sauces, dressings, etc"
178,B0025VRCJY,A3F8JQ5J29GWUV,"Such a pain to squeeze fresh juice everytime you need it, nevermind having the lemons on hand to begin with"
179,B0025VRCJY,A3L9ZT7SRJYLVH,"This is not as good as the Frozen Lemon juice, but it is good"
179,B0025VRCJY,A3L9ZT7SRJYLVH,"It has a slightly odd flavor, perhaps from a preservative"
179,B0025VRCJY,A3L9ZT7SRJYLVH,Sure wish I could order the frozen juice
180,B005CJVVJ8,A3O8ZE8BHREE0W,Couldn't believe it when told how relaxing this beverage was
180,B005CJVVJ8,A3O8ZE8BHREE0W,"Seriously, drink it only if you are getting ready for a nap or bedtime"
180,B005CJVVJ8,A3O8ZE8BHREE0W,If you have plans to drive or perform any other activity not recommended
180,B005CJVVJ8,A3O8ZE8BHREE0W,I feel my arms and legs almost tingle with relaxation
180,B005CJVVJ8,A3O8ZE8BHREE0W,After a short time my eyes start to get droopy and I am in another place
180,B005CJVVJ8,A3O8ZE8BHREE0W,Love this stuff
181,B005CJVVJ8,A3BSTFFIKK5YTW,I bought these at Grocery Outlet here in the Seattle Tacoma are for $4
181,B005CJVVJ8,A3BSTFFIKK5YTW,00 a case of tweleve not paying $38
181,B005CJVVJ8,A3BSTFFIKK5YTW,00 Yes 3 for a dolla
181,B005CJVVJ8,A3BSTFFIKK5YTW,I like the taste not great but not bad either low calorie will buy more but not at this whacked out price
182,B005CJVVJ8,A3F44FUPG97AA9,This is an great product
182,B005CJVVJ8,A3F44FUPG97AA9,"The taste is great, and it works exactly as described"
182,B005CJVVJ8,A3F44FUPG97AA9,Superb natural sleep aid
182,B005CJVVJ8,A3F44FUPG97AA9,AMAZING
183,B005CJVVJ8,A1AL946PZ24084,"WE have been looking for ""natural"" ways to help us sleep since we always seem to be overloaded with stress and a busy schedule"
183,B005CJVVJ8,A1AL946PZ24084,"Yes, we'd probably be better served taking a yoga class, but this is a good second choice"
183,B005CJVVJ8,A1AL946PZ24084,This helps you fall asleep and stay asleep
183,B005CJVVJ8,A1AL946PZ24084,I drank half the first night and that was plenty for me
183,B005CJVVJ8,A1AL946PZ24084,"After about 30 minutes, I was ready for bed"
183,B005CJVVJ8,A1AL946PZ24084,"I woke up refreshed and with no sleepy-drug hangover, so that is a huge bonus"
183,B005CJVVJ8,A1AL946PZ24084,I gave the product 3 stars (instead of the 5 it deserves) as their packing job was marginal at best
183,B005CJVVJ8,A1AL946PZ24084,"The product arrived with 2 broken bottles, which at this price is a $6 loss"
183,B005CJVVJ8,A1AL946PZ24084,The bottles are glass and all they did was wrap one layer of the small-bubbled bubble wrap around the case and placed it in a larger box with extra room to move around in that box
183,B005CJVVJ8,A1AL946PZ24084,"Big packing fail, but the product is awesome"
184,B001KUUNP6,A262Z0S6PT9U16,We made chocolate chip cookies with BRM Garbanzo Bean Flour and the results were fantastic
184,B001KUUNP6,A262Z0S6PT9U16,The brown sugar and chocolate mask any bean taste that other reviews have mentioned
184,B001KUUNP6,A262Z0S6PT9U16,Our friends couldn't discern any difference from classic CCCs
184,B001KUUNP6,A262Z0S6PT9U16,"The texture, body, and elasticity (meaning reduced tendency to fall apart that occurs with most other gluten-free flours) is nice and chewy -- the same as CCCs made with regular flou"
184,B001KUUNP6,A262Z0S6PT9U16,And an added bonus -- the high protein and fiber level (I calculate 2-3 g fiber/cookie) fills you up so that you are satisfied with smaller servings and the glycemic index is significantly lowe
184,B001KUUNP6,A262Z0S6PT9U16,I highly recommend this flour even if CCCs are the only thing you make with it
185,B001KUUNP6,A317BY3IPZ83MJ,This  is great stuff
185,B001KUUNP6,A317BY3IPZ83MJ,Made some really tasty banana bread
185,B001KUUNP6,A317BY3IPZ83MJ,Good quality and lowest price in town
186,B001KUUNP6,A18VJ0WOQAIZYD,"We had trouble finding this locally - delivery was fast, no more hunting up and down the flour aisle at our local grocery stores"
187,B000NY8ODS,A1IU7S4HCK1XK0,This packet of glaze is the secret to making those European style fresh fruit tarts
187,B000NY8ODS,A1IU7S4HCK1XK0,"I am about to make one for a pie auction at church, after a friend requested that something ""strawberry"" should be offered"
187,B000NY8ODS,A1IU7S4HCK1XK0,"You can make the most amazing and relatively ""healthy"" fruit tarts by baking a base, layering it with uncooked, fresh, sliced fruit, then pouring over the made-up contents of one of these packets"
187,B000NY8ODS,A1IU7S4HCK1XK0,"They harden up at room temperature, hold the fruit together so you can slice the tart, and they let the beauty of the arranged fruit show through"
187,B000NY8ODS,A1IU7S4HCK1XK0,"I've also seen this glaze used over cheesecakes, to hold a fruit topping in place"
187,B000NY8ODS,A1IU7S4HCK1XK0,"Personally, I do not like cheesecake (too rich for me) but a fruit glazed cheesecake is gorgeous, I will admit"
187,B000NY8ODS,A1IU7S4HCK1XK0,"To do this, slice fruit and layer it on the cheesecake while it's still in the springform pan"
187,B000NY8ODS,A1IU7S4HCK1XK0,"Pour on the glaze, let it set up and then remove the springform"
187,B000NY8ODS,A1IU7S4HCK1XK0,You'll have a clear layer of fruit on top of the cheesecake
187,B000NY8ODS,A1IU7S4HCK1XK0,"Cherries, strawberries or sliced mangos are nice, but the best one I ever had used thin slices of lemons, that had been gently poached in sugar syrup before they were layered on the cake"
187,B000NY8ODS,A1IU7S4HCK1XK0,"I use a base of sponge cake, baked in a shallow form, but other bases can be pate sucre  (a kind of French pastry that is a bit like a sugar cookie) that works well in those fluted, straight-sided forms"
187,B000NY8ODS,A1IU7S4HCK1XK0,"You can also make mini-tarts in a muffin pan, pre-baking each mold with a layer of pie crust (even commercial crust works, though again, I prefer pate sucre, it holds its shape better and is more substantial and has a better crum"
187,B000NY8ODS,A1IU7S4HCK1XK0,") Just blind-bake the muffin tins lined with pate, then pop them out and fill with fresh fruits (berries are great) and pour over the glaze"
187,B000NY8ODS,A1IU7S4HCK1XK0,"Some people put a layer of creme patisserie, which is a pastry cream like custard but stabilized with flour,  below the fruit and I happen to think these taste best"
187,B000NY8ODS,A1IU7S4HCK1XK0,"If you get into baking, this glaze is a must-have on the shelf"
187,B000NY8ODS,A1IU7S4HCK1XK0,"The ingredients are vegan: tapioca starch, carrageenan, dextrose, cream of tartar, locust bean gum, so if you are looking to make a vegan tofu cheesecake, you can use this on top, as well as use it for fruit tarts with a nut crust base"
188,B00029XIZI,A2S72TUJDQUBMH,My Scotties were full of hot spots and when I used this within a week all the hot spots were gone
188,B00029XIZI,A2S72TUJDQUBMH,"The smell is kinda strong, but not bad"
188,B00029XIZI,A2S72TUJDQUBMH,It's tolerablel
189,B004V6AH34,ATX44LVZL5JFV,I bought this coffee because its much cheaper than the ganocafe and has the organic reishi mushroom as well as other healthy antioxidants
189,B004V6AH34,ATX44LVZL5JFV,"I didn't expect it to taste good, but it actually does"
189,B004V6AH34,ATX44LVZL5JFV,I've only had it for a few days and for $5 its totally worth it
189,B004V6AH34,ATX44LVZL5JFV,My sisters all take ganocafe but now I'm introducing them to this less expensive similar coffee
189,B004V6AH34,ATX44LVZL5JFV,I will follow up on this product in a few weeks
189,B004V6AH34,ATX44LVZL5JFV,:)
190,B004V6AH34,A3AFVGFX175F9N,The coffee is very finely processed and the flavor is just alright
190,B004V6AH34,A3AFVGFX175F9N,"Nescafe and Mount Hagen are better - I bought this to try something other than these two, but I probably won't get this again"
190,B004V6AH34,A3AFVGFX175F9N,"There is just a slight ""vitaminy"" taste, but it's not overwhelming"
190,B004V6AH34,A3AFVGFX175F9N,It's also a bit pricey for what you get
191,B004V6AH34,AXAJ1GHE97YE2,This coffee is great because it's all organic ingredients
191,B004V6AH34,AXAJ1GHE97YE2,"No pesticides to worry about, plus it tastes good, and you have the healing effects for ganoderma"
192,B004V6AH34,A3POAWC2JPQQQP,"Like the other people mentioned, this coffee has a great taste"
192,B004V6AH34,A3POAWC2JPQQQP,"I've tried different instant coffees before, but this one is one of the better ones"
192,B004V6AH34,A3POAWC2JPQQQP,"Another one of my favorites, if you want to try it out (though NOT organic), is 'Africafe pure instant coffee'"
193,B004V6AH34,AJZ2A9UOJK0RB,"Tastes great, and gives me energy without the jitters"
193,B004V6AH34,AJZ2A9UOJK0RB,Love this product
193,B004V6AH34,AJZ2A9UOJK0RB,"However, I do wish it came in some sort of resealable jar or hard plastic container instead of a zip-lock pouch because the zip-lock ripped off and quit working after awhile"
193,B004V6AH34,AJZ2A9UOJK0RB,"But the product is fantastic, just not crazy about the packaging"
194,B0028C44Z0,A19NGYCQ1NCF3W,These little guys are tasty and refreshing
194,B0028C44Z0,A19NGYCQ1NCF3W,I usually eat salads for lunch which can do terrible things to breath
194,B0028C44Z0,A19NGYCQ1NCF3W,I eat 2 of these after lunch (because they are so small) and I find this sufficiently resolves the problem
194,B0028C44Z0,A19NGYCQ1NCF3W,They're sugar free (sugar can actually help the smelly bacteria grow) which is great and they're tasty enough that I almost think of them as part of my lunch
194,B0028C44Z0,A19NGYCQ1NCF3W,This is a good bulk value buy and I'd highly recommend the mints themselves
194,B0028C44Z0,A19NGYCQ1NCF3W,Cheers
195,B0028C44Z0,A32DDKLY942A84,"I like these better than the regular Altoids, but they're even more costly, so you'd better like them"
196,B0028C44Z0,A3B6S35IUGOGW4,These little tins of sugar free mine mints were a great deal
196,B0028C44Z0,A3B6S35IUGOGW4,There perfict for on the go
196,B0028C44Z0,A3B6S35IUGOGW4,Fifty mints per tin is just the right amount to cary along
196,B0028C44Z0,A3B6S35IUGOGW4,And there safer for your teeth than the ones with suga
196,B0028C44Z0,A3B6S35IUGOGW4,The price of twelve dollars was very resonable
196,B0028C44Z0,A3B6S35IUGOGW4,Also there great for shareing
196,B0028C44Z0,A3B6S35IUGOGW4,If you are looking for a mint try these ones
196,B0028C44Z0,A3B6S35IUGOGW4,Youll be glad you did
197,B0028C44Z0,AI7O5C9KBVSTF,"Pros:<br />+packaging, shipping, price<br />+sold about a year before its expiration date (enough for me to eat/share 9 boxes)<br />+not too ""fresh"" like the regular wintergreen and not in a powdery form"
197,B0028C44Z0,AI7O5C9KBVSTF,it's a real mint
197,B0028C44Z0,AI7O5C9KBVSTF,Cons: none
198,B0028C44Z0,A4LL4KXLRBQHQ,"Be careful not to eat too many of them in one day, as one of the chemicals in it is the same as that of a LAXATIVE"
198,B0028C44Z0,A4LL4KXLRBQHQ,LOLOLOL
199,B0028C44Z0,A3U94LRA4I8YAL,These mints are really strong and have a great taste
199,B0028C44Z0,A3U94LRA4I8YAL,They are also a convenient size to carry in a pocket or purse
200,B0028C44Z0,A1WTXY4MW3YDF2,This is a huge supply of them
200,B0028C44Z0,A1WTXY4MW3YDF2,I'm still working on these and have plenty to spare
200,B0028C44Z0,A1WTXY4MW3YDF2,Much more effective than buying one from the grocery store or 7-11 every time you want a mint
201,B0028C44Z0,A1UF2VN3O50NGW,"Even with small containers, they don't fill them up"
201,B0028C44Z0,A1UF2VN3O50NGW,These little tins are less than half filled and at the price charged it seems a rip-off
201,B0028C44Z0,A1UF2VN3O50NGW,Is there some exotic ingredient as costly as gold contained in those tiny squares
201,B0028C44Z0,A1UF2VN3O50NGW,"Or how about the cereal ploy, they were filled at the factory but settled in transport"
201,B0028C44Z0,A1UF2VN3O50NGW,Can manufacturers be honest in their dealings
202,B0028C44Z0,A3VAYCK681VZZO,"I love, and use the empty containers for medicine/advil in my purse, desk, suitcase"
202,B0028C44Z0,A3VAYCK681VZZO,Also line with felt to keep earrings
202,B0028C44Z0,A3VAYCK681VZZO,Perfect little size to disguise small valuables when traveling and LOVE the mints
202,B0028C44Z0,A3VAYCK681VZZO,Tiny and powerful without burning my mouth
203,B0028C44Z0,A3TIC20I6XI297,Received as shown
203,B0028C44Z0,A3TIC20I6XI297,My mother in law likes these and Walgreens quit carrying them
203,B0028C44Z0,A3TIC20I6XI297,It was great i could get them on Amazon
204,B0028C44Z0,A2Q8F5N7HQXWDW,I keep a case of these in my office and always have at least a tin or two on my desk for visitors to help themselves to
204,B0028C44Z0,A2Q8F5N7HQXWDW,Some folks stop by just to grab some mints and others pop them like candy while we meet
204,B0028C44Z0,A2Q8F5N7HQXWDW,When I find someone who keeps coming back for more I just give them their own tin
204,B0028C44Z0,A2Q8F5N7HQXWDW,One co-worker asked me to save the tins for her so she could use them as pillboxes and safety pin boxes
204,B0028C44Z0,A2Q8F5N7HQXWDW,"Like I said, theyre a real hit"
204,B0028C44Z0,A2Q8F5N7HQXWDW,"Since I wouldn't be able to keep my hands off a candy dish, this is a good alternative to have around and it's nice to have them around if I have garlic for lunch"
204,B0028C44Z0,A2Q8F5N7HQXWDW,I gave the item 4 stars because they aren't as tasty as the sugar version of the mints  but what sugar free item is as good as it's full sugar counterpart
204,B0028C44Z0,A2Q8F5N7HQXWDW,) and because of the fact that each tin is wrapped in plastic which seems like a waste and is irritating to remove (although I totally get why they wrap it - it still doesn't make it easy to deal with)
205,B0028C44Z0,A2RMYCQIST622H,The tiny Altoids are great for a quick breath freshening and the small box is great for portability
205,B0028C44Z0,A2RMYCQIST622H,"It's full, but compact"
205,B0028C44Z0,A2RMYCQIST622H,"I haven't run out yet, and probably won't for a couple months, but I can't wait to buy it again"
206,B0028C44Z0,A27D5IRAIGLOG5,"I loved these Wintergreen Altoid Smalls so much, I had to come write a review"
206,B0028C44Z0,A27D5IRAIGLOG5,"The packaging is small for convenience, and the Altoids are smaller as well with a square shape, blue hue, and even more delicious taste in my opinion"
206,B0028C44Z0,A27D5IRAIGLOG5,I definitely prefer them over the regular-size Altoids and will continue purchasing them
206,B0028C44Z0,A27D5IRAIGLOG5,Highly recommended
207,B0028C44Z0,A5F7YR0G7H9HR,Fresh scent and taste
207,B0028C44Z0,A5F7YR0G7H9HR,Easy to eat one tin in few hours
207,B0028C44Z0,A5F7YR0G7H9HR,I use them as favors and everyone loved them
208,B0028C44Z0,A2E0MNOYZI00VW,Hard to find the wintergreen smalls [sugar free] as stores only have the red smalls [peppermint --such a common flavor]
208,B0028C44Z0,A2E0MNOYZI00VW,The wintergreen is refreshing and absolutely delicious
208,B0028C44Z0,A2E0MNOYZI00VW,"Driving cross country, if someone cuts me off, I turn to my daughter with my hand out and say ""Wintergreen Me"
208,B0028C44Z0,A2E0MNOYZI00VW,""" She pulls one out, puts it in my hand, and all is right with the world"
209,B0028C44Z0,A3BJ9NS09YGQT5,"To me, these are nothing like the regular Altoids and are not breath mints"
209,B0028C44Z0,A3BJ9NS09YGQT5,"They are pleasant-tasting little candies in a cute convenient tin, and that's as far as it goes"
209,B0028C44Z0,A3BJ9NS09YGQT5,"The mintiness is just not strong, and the wintergreens are definitely weaker than the peppermint minis"
209,B0028C44Z0,A3BJ9NS09YGQT5,"I'm not a dragon-breath person, but still, one of these mints is too small to have any effect on my breath"
209,B0028C44Z0,A3BJ9NS09YGQT5,Four or five will freshen my breath for a short while - maybe 15 minutes
209,B0028C44Z0,A3BJ9NS09YGQT5,"At this point, I think the Icebreakers Frost mints are the best as sugar free breath mints"
210,B0009XLVGA,A3S84SEN2Z6DZU,we have fed our cats a lot of stuff
210,B0009XLVGA,A3S84SEN2Z6DZU,These 2 boy cats are not picky eaters
210,B0009XLVGA,A3S84SEN2Z6DZU,They loved the Purina
210,B0009XLVGA,A3S84SEN2Z6DZU,They loved the Nutro
210,B0009XLVGA,A3S84SEN2Z6DZU,They loved the Iams
210,B0009XLVGA,A3S84SEN2Z6DZU,They love whatever we feed them
210,B0009XLVGA,A3S84SEN2Z6DZU,"This review is based on what we, their affectionate owners love"
210,B0009XLVGA,A3S84SEN2Z6DZU,"After a certain age, we were instructed by the vet to consider senior foods- and lower carb foods, because the catties were fatties"
210,B0009XLVGA,A3S84SEN2Z6DZU,We tried a few types of food
210,B0009XLVGA,A3S84SEN2Z6DZU,Some evinced no change
210,B0009XLVGA,A3S84SEN2Z6DZU,Some made the litter super-stink
210,B0009XLVGA,A3S84SEN2Z6DZU,Some had too small a kibble and the cats barfed it up because they didn't have to chew it to swallow it
210,B0009XLVGA,A3S84SEN2Z6DZU,This Felidae has done the trick
210,B0009XLVGA,A3S84SEN2Z6DZU,No problems to speak of
210,B0009XLVGA,A3S84SEN2Z6DZU,It is consistent in the litter and bearable on the nose
210,B0009XLVGA,A3S84SEN2Z6DZU,The cats love it
210,B0009XLVGA,A3S84SEN2Z6DZU,The kibble is sized appropriate to chewing
210,B0009XLVGA,A3S84SEN2Z6DZU,"And here's the kicker:<br />After feeding the cats Felidae, their demeanor improved"
210,B0009XLVGA,A3S84SEN2Z6DZU,Their coats are super soft and lush- both are new improvements we can directly attribute to this food
210,B0009XLVGA,A3S84SEN2Z6DZU,We're now loyal Felidae consumers
210,B0009XLVGA,A3S84SEN2Z6DZU,"Additionally, the absence of corn product in the feed seems to lessen or remove the reactions of our friends with cat-allergies"
211,B0009XLVGA,A2U3Z5S70AE80V,I started my cat on Felidae Platinum about 3 weeks ago and she loves it
211,B0009XLVGA,A2U3Z5S70AE80V,"She's an older cat, somewhat overweight, and had a grouchy temperament"
211,B0009XLVGA,A2U3Z5S70AE80V,I first mixed it with her previous food and she figured out which was which -- she ate the Felidae and left the old food
211,B0009XLVGA,A2U3Z5S70AE80V,"She's now been on just the Felidae for about ten days now, off the old food entirely, and she is a much sweeter, happier cat"
211,B0009XLVGA,A2U3Z5S70AE80V,"I think it must agree with her better or be more easily digested, or something"
211,B0009XLVGA,A2U3Z5S70AE80V,"In any case, I am a happy purchaser of Felidae"
211,B0009XLVGA,A2U3Z5S70AE80V,I don't agree with the previous reviewer that cats don't like it
211,B0009XLVGA,A2U3Z5S70AE80V,"Clearly, mine does"
212,B0009XLVGA,ATHUN0PJ0MG0P,"We have three cats, the youngest is about eleven years old, another is fifteen and our oldest is, well ancient"
212,B0009XLVGA,ATHUN0PJ0MG0P,That is what the vet told us ten years ago
212,B0009XLVGA,ATHUN0PJ0MG0P,The youngest is a blo
212,B0009XLVGA,ATHUN0PJ0MG0P,"When he lays down, he looks like a footstool"
212,B0009XLVGA,ATHUN0PJ0MG0P,The other two are arthritic and skinny
212,B0009XLVGA,ATHUN0PJ0MG0P,"Since we had such success with Canidae Platinum for senior dogs, I figured that we'd give it a try for our cats"
212,B0009XLVGA,ATHUN0PJ0MG0P,I'd had them on low ash Purina One Urinary tract formula for their entire lives and thankfully we had no UT problems
212,B0009XLVGA,ATHUN0PJ0MG0P,"Buster, the youngest, is still a blob after six months plus on Felidae for Senior and Overweight cats"
212,B0009XLVGA,ATHUN0PJ0MG0P,"However, the other two are now much more active and we can tell that they are really ""feeling better"" since we changed their food to Felidae"
212,B0009XLVGA,ATHUN0PJ0MG0P,"Even Prissy, the ancient one has started to play and tease the dogs by getting them to chase her, where before when she was on Purina One, all she wanted to do was to sleep"
212,B0009XLVGA,ATHUN0PJ0MG0P,"I think that if you can get your cat on this fairly early in their weight problems, it'll be more effective"
212,B0009XLVGA,ATHUN0PJ0MG0P,"However, the glucosamine will certainly help your older fur balls have a happier life"
213,B0009XLVGA,A2LWOW7SO2QPML,Too much of a good thing
213,B0009XLVGA,A2LWOW7SO2QPML,"We worked this kibble in over time, slowly shifting the percentage of Felidae to national junk-food brand until the bowl was all natural"
213,B0009XLVGA,A2LWOW7SO2QPML,"By this time, the cats couldn't keep it in or down"
213,B0009XLVGA,A2LWOW7SO2QPML,What a mess
213,B0009XLVGA,A2LWOW7SO2QPML,We've moved on
214,B0009XLVGA,A1NHQNQ3TVXTZF,"As with canidae, Felidae has also changed their formula"
214,B0009XLVGA,A1NHQNQ3TVXTZF,Cats do not like change when it comes to their food
214,B0009XLVGA,A1NHQNQ3TVXTZF,And they just had to change it without putting it on their label
214,B0009XLVGA,A1NHQNQ3TVXTZF,We noticed the color of the food had changed and so did the smell
214,B0009XLVGA,A1NHQNQ3TVXTZF,"(As you will notice I have also reviewd the Canidae, and this all happened the same time the dogs were having issues"
214,B0009XLVGA,A1NHQNQ3TVXTZF,)<br /><br />Prior to the change in food we had almost lost two of our cats because we had moved to a new home
214,B0009XLVGA,A1NHQNQ3TVXTZF,"If cats get ""upset"" because of a change in enviorment, or a loud noise they can stop eating"
214,B0009XLVGA,A1NHQNQ3TVXTZF,It depends on the cat
214,B0009XLVGA,A1NHQNQ3TVXTZF,Two of them had stopped eating and had lost a lot of weight
214,B0009XLVGA,A1NHQNQ3TVXTZF,We took them to the vet and it took months to get them back to normal
214,B0009XLVGA,A1NHQNQ3TVXTZF,It has been a year since then and they are bette
214,B0009XLVGA,A1NHQNQ3TVXTZF,Then the formula for this food changed
214,B0009XLVGA,A1NHQNQ3TVXTZF,We started to noitce they were not eating as much and it started to bug us
214,B0009XLVGA,A1NHQNQ3TVXTZF,We asked the shop owner of the feed store and she had no knowledge of any change to the food
214,B0009XLVGA,A1NHQNQ3TVXTZF,It wasn't until the we were in there with other customers yelling about their dogs food making their dogs sick
214,B0009XLVGA,A1NHQNQ3TVXTZF,Right away we changed the cats food and they started chowing down and haven't suffered one bit like our dogs have
214,B0009XLVGA,A1NHQNQ3TVXTZF,Cats are sensitve animals and changes to thier food could cause them to stop eating
214,B0009XLVGA,A1NHQNQ3TVXTZF,Anyone thinking of purchasing this food should not do it
214,B0009XLVGA,A1NHQNQ3TVXTZF,"We have 5 rescued and fixed cats, none of which are picky eaters and the change in this formula could have been the death of them had we not found out about the change in their formula"
214,B0009XLVGA,A1NHQNQ3TVXTZF,I urge anyone that has had these problems to go to the consumer affairs website and also the FDA website and write a letter to them to let them know how this has affected your animal
214,B0009XLVGA,A1NHQNQ3TVXTZF,"As with canidae they do not care how the change has affected my animals, and tell me not to buy it"
214,B0009XLVGA,A1NHQNQ3TVXTZF,This is just horrible
215,B002TDK0VK,A3FU8FVBZ8ZODD,Don't buy just a few of these
215,B002TDK0VK,A3FU8FVBZ8ZODD,I order these by the case
215,B002TDK0VK,A3FU8FVBZ8ZODD,I can't even remember the first time I tasted an anchovy stuffed olive but I have tried several of the brands online and this brand is my favorite
216,B002TDK0VK,A24HJWXL3LHULM,I order these olives a lot
216,B002TDK0VK,A24HJWXL3LHULM,They are un-like any other olives out there
216,B002TDK0VK,A24HJWXL3LHULM,The subtle flavors of the brine go great with cheeses
216,B002TDK0VK,A24HJWXL3LHULM,One of my favorite appetizer treats for guests
217,B002TDK0VK,A3GRP8QRFGDH8T,"Hey, the description says 360 grams - that is roughly 13 ounces at under $4"
217,B002TDK0VK,A3GRP8QRFGDH8T,00 per can
217,B002TDK0VK,A3GRP8QRFGDH8T,No way - that is the approximate price for a 100 gram can
218,B0040WAG7Q,A19SDJ2TSSL8HI,My husband and I are both kind of wimpy when it comes to hot things and this seasoning is just a bit too spicy for us
218,B0040WAG7Q,A19SDJ2TSSL8HI,It definitely makes you sweat a bit when you're eating it
218,B0040WAG7Q,A19SDJ2TSSL8HI,It was still edible to us by adding a good sized dollop of sour cream but I don't think I would buy it again due to the heat
218,B0040WAG7Q,A19SDJ2TSSL8HI,We prefer the milder McCormick's brand of Fajita mix
218,B0040WAG7Q,A19SDJ2TSSL8HI,I've also had fajitas in a couple of different restaurants and it wasn't as spicy as this mix is
218,B0040WAG7Q,A19SDJ2TSSL8HI,If you like super spicy then this is not burning hot so you might want to keep that in mind
218,B0040WAG7Q,A19SDJ2TSSL8HI,To me it was more than medium hot but not by too much
218,B0040WAG7Q,A19SDJ2TSSL8HI,I gave it three stars because it was pretty easy to make and it's versatile in that you could vary the veggies you put in it
218,B0040WAG7Q,A19SDJ2TSSL8HI,"You take a plastic bag, a couple of tbs of vegetable oil, 1/4 cup water and mix the seasoning, water and oil together then add the chicken strips to the bag and let it marinate for 5 minutes"
218,B0040WAG7Q,A19SDJ2TSSL8HI,"In the meantime, it says to stir fry your veggies (peppers and onion) but I found it easier to just cook the chicken and veggies together and I don't think it affected quality or taste"
218,B0040WAG7Q,A19SDJ2TSSL8HI,I also used extra virgin olive oil rather than vegetable oil
218,B0040WAG7Q,A19SDJ2TSSL8HI,I have one more package of this to use and next time I'm going to add more veggies and maybe some chopped tomato to cut the heat a bit more
219,B001EO5ZMO,AW497M5SEXAPQ,A friend who'd been drinking tea for 80 of his 84 years introduced me to this tea a few months ago
219,B001EO5ZMO,AW497M5SEXAPQ,Even took me over to the store and bought me a pound
219,B001EO5ZMO,AW497M5SEXAPQ,At $7/l
219,B001EO5ZMO,AW497M5SEXAPQ,"in a retail store or a little over $9 with shipping from an online merchant, I think it's great"
219,B001EO5ZMO,AW497M5SEXAPQ,"I've been drinking Earl Grey, English Breakfast, Irish Breakfast, Lapsang Souchong, Assam, etc"
219,B001EO5ZMO,AW497M5SEXAPQ,Most of them were over $30/l
219,B001EO5ZMO,AW497M5SEXAPQ,with shipping
219,B001EO5ZMO,AW497M5SEXAPQ,"Aside from the Lapsang Souchong, I think this is a great replacement for all the rest"
219,B001EO5ZMO,AW497M5SEXAPQ,"Has everything I'm looking for in a strong, full-bodied black tea with enough character to keep it from becoming boring"
219,B001EO5ZMO,AW497M5SEXAPQ,My current favorite afternoon tea
219,B001EO5ZMO,AW497M5SEXAPQ,"Unless you're extremely jaded or a tea snob, you'll love it"
220,B001EO5ZMO,A3KQ1480MHXXCW,"I love strong, full bodied quality tea and typically drink assam, irish breakfast or early grey tea, but as the other reviewer noted the price per pound can be discouraging"
220,B001EO5ZMO,A3KQ1480MHXXCW,"So I have been searching for a quality full bodied tea that wasn't bitter at a more palatable price point, and this certainly fits the bill"
